time,latitude,longitude,temperature_K
2008-02-01,41.4,-91.5,266.32470703125
2008-02-01,41.4,-91.25,266.51123046875
2008-02-01,41.4,-91.0,266.65869140625
2008-02-01,41.4,-90.75,266.729736328125
2008-02-01,41.4,-90.5,266.80224609375
2008-02-01,41.4,-90.25,266.891357421875
2008-02-01,41.4,-90.0,266.880126953125
2008-02-01,41.4,-89.75,267.010986328125
2008-02-01,41.4,-89.5,267.217529296875
2008-02-01,41.4,-89.25,267.53759765625
2008-02-01,41.4,-89.0,267.854248046875
2008-02-01,41.4,-88.75,268.19384765625
2008-02-01,41.4,-88.5,268.545654296875
2008-02-01,41.4,-88.25,268.885986328125
2008-02-01,41.4,-88.0,269.100830078125
2008-02-01,41.4,-87.75,269.28369140625
2008-02-01,41.4,-87.5,269.36865234375
2008-02-01,41.15,-91.5,266.743408203125
2008-02-01,41.15,-91.25,267.002685546875
2008-02-01,41.15,-91.0,267.279296875
2008-02-01,41.15,-90.75,267.382080078125
2008-02-01,41.15,-90.5,267.464111328125
2008-02-01,41.15,-90.25,267.487548828125
2008-02-01,41.15,-90.0,267.612060546875
2008-02-01,41.15,-89.75,267.800048828125
2008-02-01,41.15,-89.5,268.143798828125
2008-02-01,41.15,-89.25,268.47021484375
2008-02-01,41.15,-89.0,268.81591796875
2008-02-01,41.15,-88.75,269.0625
2008-02-01,41.15,-88.5,269.297607421875
2008-02-01,41.15,-88.25,269.47216796875
2008-02-01,41.15,-88.0,269.60791015625
2008-02-01,41.15,-87.75,269.73681640625
2008-02-01,41.15,-87.5,269.760498046875
2008-02-01,40.9,-91.5,267.333251953125
2008-02-01,40.9,-91.25,267.62646484375
2008-02-01,40.9,-91.0,267.943359375
2008-02-01,40.9,-90.75,268.084716796875
2008-02-01,40.9,-90.5,268.246826171875
2008-02-01,40.9,-90.25,268.31103515625
2008-02-01,40.9,-90.0,268.54296875
2008-02-01,40.9,-89.75,268.716064453125
2008-02-01,40.9,-89.5,268.936279296875
2008-02-01,40.9,-89.25,269.205810546875
2008-02-01,40.9,-89.0,269.438232421875
2008-02-01,40.9,-88.75,269.62548828125
2008-02-01,40.9,-88.5,269.751220703125
2008-02-01,40.9,-88.25,269.888671875
2008-02-01,40.9,-88.0,270.01708984375
2008-02-01,40.9,-87.75,270.07568359375
2008-02-01,40.9,-87.5,270.07421875
2008-02-01,40.65,-91.5,268.274658203125
2008-02-01,40.65,-91.25,268.53955078125
2008-02-01,40.65,-91.0,268.91845703125
2008-02-01,40.65,-90.75,269.000732421875
2008-02-01,40.65,-90.5,269.118408203125
2008-02-01,40.65,-90.25,269.243408203125
2008-02-01,40.65,-90.0,269.46240234375
2008-02-01,40.65,-89.75,269.591796875
2008-02-01,40.65,-89.5,269.627685546875
2008-02-01,40.65,-89.25,269.749267578125
2008-02-01,40.65,-89.0,269.826171875
2008-02-01,40.65,-88.75,269.927001953125
2008-02-01,40.65,-88.5,270.050048828125
2008-02-01,40.65,-88.25,270.17724609375
2008-02-01,40.65,-88.0,270.303955078125
2008-02-01,40.65,-87.75,270.387451171875
2008-02-01,40.65,-87.5,270.38720703125
2008-02-01,40.4,-91.5,269.408935546875
2008-02-01,40.4,-91.25,269.59228515625
2008-02-01,40.4,-91.0,269.813232421875
2008-02-01,40.4,-90.75,269.79345703125
2008-02-01,40.4,-90.5,269.87255859375
2008-02-01,40.4,-90.25,269.989013671875
2008-02-01,40.4,-90.0,270.160888671875
2008-02-01,40.4,-89.75,270.251220703125
2008-02-01,40.4,-89.5,270.288330078125
2008-02-01,40.4,-89.25,270.223876953125
2008-02-01,40.4,-89.0,270.16796875
2008-02-01,40.4,-88.75,270.24658203125
2008-02-01,40.4,-88.5,270.361328125
2008-02-01,40.4,-88.25,270.47119140625
2008-02-01,40.4,-88.0,270.59765625
2008-02-01,40.4,-87.75,270.71875
2008-02-01,40.4,-87.5,270.775390625
2008-02-01,40.15,-91.5,270.327392578125
2008-02-01,40.15,-91.25,270.374267578125
2008-02-01,40.15,-91.0,270.32666015625
2008-02-01,40.15,-90.75,270.29248046875
2008-02-01,40.15,-90.5,270.42431640625
2008-02-01,40.15,-90.25,270.509033203125
2008-02-01,40.15,-90.0,270.588623046875
2008-02-01,40.15,-89.75,270.671142578125
2008-02-01,40.15,-89.5,270.72216796875
2008-02-01,40.15,-89.25,270.692138671875
2008-02-01,40.15,-89.0,270.61328125
2008-02-01,40.15,-88.75,270.65478515625
2008-02-01,40.15,-88.5,270.76513671875
2008-02-01,40.15,-88.25,270.86328125
2008-02-01,40.15,-88.0,270.975341796875
2008-02-01,40.15,-87.75,271.112060546875
2008-02-01,40.15,-87.5,271.259033203125
2008-02-01,39.9,-91.5,270.869140625
2008-02-01,39.9,-91.25,270.78466796875
2008-02-01,39.9,-91.0,270.68359375
2008-02-01,39.9,-90.75,270.73583984375
2008-02-01,39.9,-90.5,270.84716796875
2008-02-01,39.9,-90.25,270.858642578125
2008-02-01,39.9,-90.0,270.803955078125
2008-02-01,39.9,-89.75,270.893798828125
2008-02-01,39.9,-89.5,270.982421875
2008-02-01,39.9,-89.25,271.04248046875
2008-02-01,39.9,-89.0,270.98876953125
2008-02-01,39.9,-88.75,271.028076171875
2008-02-01,39.9,-88.5,271.1328125
2008-02-01,39.9,-88.25,271.25927734375
2008-02-01,39.9,-88.0,271.337890625
2008-02-01,39.9,-87.75,271.50439453125
2008-02-01,39.9,-87.5,271.719482421875
2008-02-01,39.65,-91.5,271.30810546875
2008-02-01,39.65,-91.25,271.24072265625
2008-02-01,39.65,-91.0,271.13671875
2008-02-01,39.65,-90.75,271.184326171875
2008-02-01,39.65,-90.5,271.16552734375
2008-02-01,39.65,-90.25,271.106689453125
2008-02-01,39.65,-90.0,271.01904296875
2008-02-01,39.65,-89.75,271.118408203125
2008-02-01,39.65,-89.5,271.22216796875
2008-02-01,39.65,-89.25,271.31396484375
2008-02-01,39.65,-89.0,271.34326171875
2008-02-01,39.65,-88.75,271.40234375
2008-02-01,39.65,-88.5,271.485107421875
2008-02-01,39.65,-88.25,271.60009765625
2008-02-01,39.65,-88.0,271.665283203125
2008-02-01,39.65,-87.75,271.85498046875
2008-02-01,39.65,-87.5,272.13427734375
2008-02-01,39.4,-91.5,271.731201171875
2008-02-01,39.4,-91.25,271.716796875
2008-02-01,39.4,-91.0,271.64208984375
2008-02-01,39.4,-90.75,271.57568359375
2008-02-01,39.4,-90.5,271.55615234375
2008-02-01,39.4,-90.25,271.51171875
2008-02-01,39.4,-90.0,271.4609375
2008-02-01,39.4,-89.75,271.530517578125
2008-02-01,39.4,-89.5,271.61865234375
2008-02-01,39.4,-89.25,271.716064453125
2008-02-01,39.4,-89.0,271.85302734375
2008-02-01,39.4,-88.75,271.932861328125
2008-02-01,39.4,-88.5,271.997314453125
2008-02-01,39.4,-88.25,272.04150390625
2008-02-01,39.4,-88.0,272.12841796875
